image,label,area,perimeter,aspect_ratio,max_diameter,circularity
57926_mask.png,1,1237.0,130.4680374315355,1.161827913650746,42.20189569201838,0.9132113584091803
57926_mask.png,2,2064.0,167.4386001800126,1.0184102471247984,51.92301994298868,0.925141979055888
57926_mask.png,3,1519.0,143.63961030678928,1.1708036465931706,47.75981574503821,0.9251650146418051
57926_mask.png,4,1484.0,141.63961030678928,1.0188816910590135,44.204072210600685,0.9295533461161578
57926_mask.png,5,1619.0,148.71067811865476,1.0590565561511869,46.69047011971501,0.9199673297161826
57926_mask.png,6,897.0,112.32590180780453,1.3624542230086423,38.948684188300895,0.8933928636634177
57926_mask.png,7,1156.0,124.81118318204308,1.1597143985574676,41.23105625617661,0.9325254596149588
57926_mask.png,8,1347.0,134.22539674441617,1.0348996388214062,42.20189569201838,0.9395244078389015
57926_mask.png,9,1955.0,163.78174593052023,1.0408420096081712,50.60632371551998,0.915852705935965
57926_mask.png,10,1207.0,129.05382386916236,1.1231916998860731,41.88078318274385,0.9107000903418074
57926_mask.png,11,2106.0,168.02438661763952,1.0338105888766151,52.49761899362675,0.9373970739503038
57926_mask.png,12,2367.0,179.4386001800126,1.0972983569093815,57.4543296888929,0.923796636636122
57926_mask.png,13,1370.0,135.0538238691624,1.0696224152349902,43.266615305567875,0.9438797326337901
57926_mask.png,14,1104.0,121.9827560572969,1.0909502428134925,39.05124837953327,0.9323566105873485
57926_mask.png,15,1441.0,141.29646455628165,1.1193185566508825,46.14108798023731,0.9070082852534807
57926_mask.png,16,1508.0,142.36753236814712,1.0245173583929144,44.64302857109943,0.9349519472216865
57926_mask.png,17,1475.0,142.46803743153546,1.0907686552756126,45.18849411078001,0.913202308957774
57926_mask.png,18,1848.0,158.36753236814715,1.1072280240837904,50.80354318352215,0.9259329337417606
57926_mask.png,19,1234.0,128.46803743153546,1.0626360722289585,40.792156108742276,0.939582338245468
57926_mask.png,20,1657.0,149.53910524340094,1.0478243969094891,46.69047011971501,0.9311567952584742
57926_mask.png,21,1503.0,142.71067811865476,1.0432268211832576,44.721359549995796,0.9273761124268306
57926_mask.png,22,2306.0,178.2670273047588,1.079195877456787,56.639209034025185,0.9118578098011265
57926_mask.png,23,1521.0,146.12489168102786,1.0496583863852764,44.91102314577124,0.8951394007542962
57926_mask.png,24,1506.0,144.95331880577402,1.0920097211356858,46.04345773288535,0.9006965709413012
57926_mask.png,25,1764.0,154.95331880577405,1.0874228786526519,49.39635614091387,0.9232231371930457
57926_mask.png,26,1408.0,137.29646455628165,1.0282340286560343,43.41658669218482,0.9386286596205101
57926_mask.png,27,1793.0,155.88225099390857,1.0147973379197306,48.41487374764082,0.9272499456092479
57926_mask.png,28,2456.0,185.58073580374355,1.105523444213199,59.413803110051795,0.89613294099035
57926_mask.png,29,1329.0,134.71067811865476,1.0389146287748048,42.95346318982906,0.9203029206638986
57926_mask.png,30,1452.0,141.88225099390857,1.1179103651676474,45.17742799230607,0.9064009255334824
57926_mask.png,31,968.0,116.32590180780451,1.0644691036036737,37.013511046643494,0.8989434352479638
